KODE_KAB,KABUPATEN,JENJANG_PENDIDIKAN,PCT_BERAT
3402,"Kab. Bantul, D.I. Yogyakarta",Jenjang Pendidikan SMK,1.7054
6105,"Kab. Sanggau, Kalimantan Barat",Jenjang Pendidikan SMK,1.7341
3325,"Kab. Batang, Jawa Tengah",Jenjang Pendidikan SMK,1.7493
7471,"Kota Kendari, Sulawesi Tenggara",Jenjang Pendidikan SMK,1.7544
1112,"Kab. Aceh Barat Daya, Aceh",Jenjang Pendidikan SMK,1.7544
3307,"Kab. Wonosobo, Jawa Tengah",Jenjang Pendidikan SMK,1.766
7326,"Kab. Toraja Utara, Sulawesi Selatan",Jenjang Pendidikan SMK,1.7751
1375,"Kota Bukittinggi, Sumatera Barat",Jenjang Pendidikan SMK,1.7751
1206,"Kab. Toba Samosir, Sumatera Utara",Jenjang Pendidikan SMK,1.8018
3312,"Kab. Wonogiri, Jawa Tengah",Jenjang Pendidikan SMK,1.8156
3324,"Kab. Kendal, Jawa Tengah",Jenjang Pendidikan SMK,1.8209
3206,"Kab. Tasikmalaya, Jawa Barat",Jenjang Pendidikan SMK,1.882
7308,"Kab. Maros, Sulawesi Selatan",Jenjang Pendidikan SMK,1.8868
1508,"Kab. Tebo, Jambi",Jenjang Pendidikan SMK,1.8987
6404,"Kab. Kutai Timur, Kalimantan Timur",Jenjang Pendidikan SMK,1.9011
1604,"Kab. Lahat, Sumatera Selatan",Jenjang Pendidikan SMK,1.9108
3303,"Kab. Purbalingga, Jawa Tengah",Jenjang Pendidikan SMK,1.9435
3310,"Kab. Klaten, Jawa Tengah",Jenjang Pendidikan SMK,1.9854
6403,"Kab. Kutai Kartanegara, Kalimantan Timur",Jenjang Pendidikan SMK,1.9868
3576,"Kota Mojokerto, Jawa Timur",Jenjang Pendidikan SMK,1.99
3517,"Kab. Jombang, Jawa Timur",Jenjang Pendidikan SMK,2.0047
3316,"Kab. Blora, Jawa Tengah",Jenjang Pendidikan SMK,2.026
6106,"Kab. Ketapang, Kalimantan Barat",Jenjang Pendidikan SMK,2.0305
7318,"Kab. Tana Toraja, Sulawesi Selatan",Jenjang Pendidikan SMK,2.0339
1507,"Kab. Tanjung Jabung Barat, Jambi",Jenjang Pendidikan SMK,2.0408
6112,"Kab. Kuburaya, Kalimantan Barat",Jenjang Pendidikan SMK,2.0408
7307,"Kab. Sinjai, Sulawesi Selatan",Jenjang Pendidikan SMK,2.1053
3375,"Kota Pekalongan, Jawa Tengah",Jenjang Pendidikan SMK,2.1277
7302,"Kab. Bulukumba, Sulawesi Selatan",Jenjang Pendidikan SMK,2.1622
3305,"Kab. Kebumen, Jawa Tengah",Jenjang Pendidikan SMK,2.1719
1107,"Kab. Aceh Barat, Aceh",Jenjang Pendidikan SMK,2.1739
1804,"Kab. Lampung Timur, Lampung",Jenjang Pendidikan SMK,2.1858
3512,"Kab. Situbondo, Jawa Timur",Jenjang Pendidikan SMK,2.1978
3301,"Kab. Cilacap, Jawa Tengah",Jenjang Pendidikan SMK,2.2013
7107,"Kab. Bolaang Mongondow Utara, Sulawesi Utara",Jenjang Pendidikan SMK,2.2222
7501,"Kab. Boalemo, Gorontalo",Jenjang Pendidikan SMK,2.2388
3273,"Kota Bandung, Jawa Barat",Jenjang Pendidikan SMK,2.2761
3275,"Kota Bekasi, Jawa Barat",Jenjang Pendidikan SMK,2.2972
3208,"Kab. Kuningan, Jawa Barat",Jenjang Pendidikan SMK,2.3316
1114,"Kab. Aceh Tamiang, Aceh",Jenjang Pendidikan SMK,2.3438
1501,"Kab. Kerinci, Jambi",Jenjang Pendidikan SMK,2.3529
1274,"Kota Tebing Tinggi, Sumatera Utara",Jenjang Pendidikan SMK,2.3529
3209,"Kab. Cirebon, Jawa Barat",Jenjang Pendidikan SMK,2.3591
6209,"Kab. Katingan, Kalimantan Tengah",Jenjang Pendidikan SMK,2.4691
3309,"Kab. Boyolali, Jawa Tengah",Jenjang Pendidikan SMK,2.4883
7601,"Kab. Majene, Sulawesi Barat",Jenjang Pendidikan SMK,2.5253
1809,"Kab. Pesawaran, Lampung",Jenjang Pendidikan SMK,2.5316
3172,"Kota Jakarta Timur, D.K.I. Jakarta",Jenjang Pendidikan SMK,2.5586
7322,"Kab. Luwu Utara, Sulawesi Selatan",Jenjang Pendidikan SMK,2.5641
3602,"Kab. Lebak, Banten",Jenjang Pendidikan SMK,2.5783
7206,"Kab. Tolitoli, Sulawesi Tengah",Jenjang Pendidikan SMK,2.6316
3374,"Kota Semarang, Jawa Tengah",Jenjang Pendidikan SMK,2.6359
6103,"Kab. Landak, Kalimantan Barat",Jenjang Pendidikan SMK,2.6786
9413,"Kab. Boven Digoel, Papua",Jenjang Pendidikan SMK,2.7027
6405,"Kab. Berau, Kalimantan Timur",Jenjang Pendidikan SMK,2.7211
6401,"Kab. Paser, Kalimantan Timur",Jenjang Pendidikan SMK,2.7211
1802,"Kab. Tanggamus, Lampung",Jenjang Pendidikan SMK,2.765
1609,"Kab. Ogan Komering Ulu Timur, Sumatera Selatan",Jenjang Pendidikan SMK,2.7855
7402,"Kab. Muna, Sulawesi Tenggara",Jenjang Pendidikan SMK,2.7933
5302,"Kab. Sumba Timur, Nusa Tenggara Timur",Jenjang Pendidikan SMK,2.8302
1903,"Kab. Bangka Barat, Bangka Belitung",Jenjang Pendidikan SMK,2.8846
7111,"Kab. Bolaang Mongondow Timur, Sulawesi Utara",Jenjang Pendidikan SMK,2.8986
3203,"Kab. Cianjur, Jawa Barat",Jenjang Pendidikan SMK,2.8994
1219,"Kab. Batubara, Sumatera Utara",Jenjang Pendidikan SMK,2.9046
1308,"Kab. Lima Puluh Koto, Sumatera Barat",Jenjang Pendidikan SMK,2.9412
7502,"Kab. Gorontalo, Gorontalo",Jenjang Pendidikan SMK,2.96745
7401,"Kab. Buton, Sulawesi Tenggara",Jenjang Pendidikan SMK,2.9851
7415,"Kab. Buton Selatan, Sulawesi Tenggara",Jenjang Pendidikan SMK,3.0303
1505,"Kab. Muaro Jambi, Jambi",Jenjang Pendidikan SMK,3.0457
7203,"Kab. Morowali, Sulawesi Tengah",Jenjang Pendidikan SMK,3.0612
5305,"Kab. Timor Tengah Utara, Nusa Tenggara Timur",Jenjang Pendidikan SMK,3.125
3510,"Kab. Banyuwangi, Jawa Timur",Jenjang Pendidikan SMK,3.1373
1805,"Kab. Lampung Tengah, Lampung",Jenjang Pendidikan SMK,3.1457
3315,"Kab. Grobogan, Jawa Tengah",Jenjang Pendidikan SMK,3.1519
3215,"Kab. Karawang, Jawa Barat",Jenjang Pendidikan SMK,3.1938
3328,"Kab. Tegal, Jawa Tengah",Jenjang Pendidikan SMK,3.1987
3506,"Kab. Kediri, Jawa Timur",Jenjang Pendidikan SMK,3.212
5203,"Kab. Lombok Timur, Nusa Tenggara Barat",Jenjang Pendidikan SMK,3.2197
8208,"Kab. Pulau Taliabu, Maluku Utara",Jenjang Pendidikan SMK,3.2258
1101,"Kab. Simeulue, Aceh",Jenjang Pendidikan SMK,3.2258
3302,"Kab. Banyumas, Jawa Tengah",Jenjang Pendidikan SMK,3.2453
7209,"Kab. Tojo Una-Una, Sulawesi Tengah",Jenjang Pendidikan SMK,3.2609
1110,"Kab. Bireuen, Aceh",Jenjang Pendidikan SMK,3.2895
1212,"Kab. Deli Serdang, Sumatera Utara",Jenjang Pendidikan SMK,3.2904
3314,"Kab. Sragen, Jawa Tengah",Jenjang Pendidikan SMK,3.2979
3673,"Kota Serang, Banten",Jenjang Pendidikan SMK,3.3101
7602,"Kab. Polewali Mandar, Sulawesi Barat",Jenjang Pendidikan SMK,3.3233
1504,"Kab. Batang Hari, Jambi",Jenjang Pendidikan SMK,3.3613
2104,"Kab. Lingga, Kepulauan Riau",Jenjang Pendidikan SMK,3.4483
5312,"Kab. Ngada, Nusa Tenggara Timur",Jenjang Pendidikan SMK,3.4783
7174,"Kota Kotamobagu, Sulawesi Utara",Jenjang Pendidikan SMK,3.4826
3218,"Kab. Pangandaran, Jawa Barat",Jenjang Pendidikan SMK,3.4934
6501,"Kab. Malinau, Kalimantan Utara",Jenjang Pendidikan SMK,3.5714
1401,"Kab. Kuantan Singingi, Riau",Jenjang Pendidikan SMK,3.5897
3671,"Kota Tangerang, Banten",Jenjang Pendidikan SMK,3.6086
3211,"Kab. Sumedang, Jawa Barat",Jenjang Pendidikan SMK,3.6173
5306,"Kab. Belu, Nusa Tenggara Timur",Jenjang Pendidikan SMK,3.6496
7201,"Kab. Banggai Kepulauan, Sulawesi Tengah",Jenjang Pendidikan SMK,3.6585
3216,"Kab. Bekasi, Jawa Barat",Jenjang Pendidikan SMK,3.6757
1202,"Kab. Mandailing Natal, Sumatera Utara",Jenjang Pendidikan SMK,3.719
6202,"Kab. Kotawaringin Timur, Kalimantan Tengah",Jenjang Pendidikan SMK,3.7344
3212,"Kab. Indramayu, Jawa Barat",Jenjang Pendidikan SMK,3.7483
7317,"Kab. Luwu, Sulawesi Selatan",Jenjang Pendidikan SMK,3.7975
3276,"Kota Depok, Jawa Barat",Jenjang Pendidikan SMK,3.804
1811,"Kab. Mesuji, Lampung",Jenjang Pendidikan SMK,3.8462
3521,"Kab. Ngawi, Jawa Timur",Jenjang Pendidikan SMK,3.9024
1218,"Kab. Serdang Bedagai, Sumatera Utara",Jenjang Pendidikan SMK,4.01
3318,"Kab. Pati, Jawa Tengah",Jenjang Pendidikan SMK,4.0222
1201,"Kab. Nias, Sumatera Utara",Jenjang Pendidikan SMK,4.0541
3603,"Kab. Tangerang, Banten",Jenjang Pendidikan SMK,4.1336
1208,"Kab. Asahan, Sumatera Utara",Jenjang Pendidikan SMK,4.1485
7409,"Kab. Buton Utara, Sulawesi Tenggara",Jenjang Pendidikan SMK,4.1667
1610,"Kab. Ogan Ilir, Sumatera Selatan",Jenjang Pendidikan SMK,4.2373
7306,"Kab. Gowa, Sulawesi Selatan",Jenjang Pendidikan SMK,4.2373
3213,"Kab. Subang, Jawa Barat",Jenjang Pendidikan SMK,4.2534
3518,"Kab. Nganjuk, Jawa Timur",Jenjang Pendidikan SMK,4.2647
3205,"Kab. Garut, Jawa Barat",Jenjang Pendidikan SMK,4.3508
3327,"Kab. Pemalang, Jawa Tengah",Jenjang Pendidikan SMK,4.3902
5206,"Kab. Bima, Nusa Tenggara Barat",Jenjang Pendidikan SMK,4.3956
1106,"Kab. Aceh Tengah, Aceh",Jenjang Pendidikan SMK,4.3956
3526,"Kab. Bangkalan, Jawa Timur",Jenjang Pendidikan SMK,4.3956
5318,"Kab. Nagakeo, Nusa Tenggara Timur",Jenjang Pendidikan SMK,4.3956
6310,"Kab. Tanah Bumbu, Kalimantan Selatan",Jenjang Pendidikan SMK,4.4118
3274,"Kota Cirebon, Jawa Barat",Jenjang Pendidikan SMK,4.4503
7103,"Kab. Kep. Sangihe, Sulawesi Utara",Jenjang Pendidikan SMK,4.4776
3501,"Kab. Pacitan, Jawa Timur",Jenjang Pendidikan SMK,4.5045
3601,"Kab. Pandeglang, Banten",Jenjang Pendidikan SMK,4.5918
1209,"Kab. Simalungun, Sumatera Utara",Jenjang Pendidikan SMK,4.6
3509,"Kab. Jember, Jawa Timur",Jenjang Pendidikan SMK,4.699
3217,"Kab. Bandung Barat, Jawa Barat",Jenjang Pendidikan SMK,4.7004
6309,"Kab. Tabalong, Kalimantan Selatan",Jenjang Pendidikan SMK,4.7059
3672,"Kota Cilegon, Banten",Jenjang Pendidikan SMK,4.7619
3319,"Kab. Kudus, Jawa Tengah",Jenjang Pendidikan SMK,4.8214
7211,"Kab. Banggai Laut, Sulawesi Tengah",Jenjang Pendidikan SMK,4.8387
1406,"Kab. Kampar, Riau",Jenjang Pendidikan SMK,4.8507
3575,"Kota Pasuruan, Jawa Timur",Jenjang Pendidikan SMK,4.8544
1104,"Kab. Aceh Tenggara, Aceh",Jenjang Pendidikan SMK,4.878
6102,"Kab. Bengkayang, Kalimantan Barat",Jenjang Pendidikan SMK,4.878
3329,"Kab. Brebes, Jawa Tengah",Jenjang Pendidikan SMK,4.89
8106,"Kab. Seram Bagian Barat, Maluku",Jenjang Pendidikan SMK,4.9505
1572,"Kota Sungai Penuh, Jambi",Jenjang Pendidikan SMK,5
8101,"Kab. Maluku Tenggara Barat, Maluku",Jenjang Pendidikan SMK,5
5314,"Kab. Rote-Ndao, Nusa Tenggara Timur",Jenjang Pendidikan SMK,5.0847
3202,"Kab. Sukabumi, Jawa Barat",Jenjang Pendidikan SMK,5.2136
5313,"Kab. Manggarai, Nusa Tenggara Timur",Jenjang Pendidikan SMK,5.2632
1407,"Kab. Rokan Hulu, Riau",Jenjang Pendidikan SMK,5.2786
1409,"Kab. Rokan Hilir, Riau",Jenjang Pendidikan SMK,5.2817
1608,"Kab. Ogan Komering Ulu Selatan, Sumatera Selatan",Jenjang Pendidikan SMK,5.3191
3520,"Kab. Magetan, Jawa Timur",Jenjang Pendidikan SMK,5.3571
3404,"Kab. Sleman, D.I. Yogyakarta",Jenjang Pendidikan SMK,5.3776
6110,"Kab. Melawi, Kalimantan Barat",Jenjang Pendidikan SMK,5.5046
3201,"Kab. Bogor, Jawa Barat",Jenjang Pendidikan SMK,5.6243
7403,"Kab. Konawe, Sulawesi Tenggara",Jenjang Pendidikan SMK,5.7143
1901,"Kab. Bangka, Bangka Belitung",Jenjang Pendidikan SMK,5.7325
1803,"Kab. Lampung Selatan, Lampung",Jenjang Pendidikan SMK,5.7471
6303,"Kota Banjar, Jawa Barat",Jenjang Pendidikan SMK,5.8994
1807,"Kab. Way Kanan, Lampung",Jenjang Pendidikan SMK,5.9633
3572,"Kota Blitar, Jawa Timur",Jenjang Pendidikan SMK,6.0071
1111,"Kab. Aceh Utara, Aceh",Jenjang Pendidikan SMK,6.0465
7405,"Kab. Konawe Selatan, Sulawesi Tenggara",Jenjang Pendidikan SMK,6.1224
3528,"Kab. Pamekasan, Jawa Timur",Jenjang Pendidikan SMK,6.2762
1222,"Kab. Labuhan Batu Selatan, Sumatera Utara",Jenjang Pendidikan SMK,6.2893
8104,"Kab. Buru, Maluku",Jenjang Pendidikan SMK,6.3291
1806,"Kab. Lampung Utara, Lampung",Jenjang Pendidikan SMK,6.4286
8207,"Kab. Kepulauan Morotai, Maluku Utara",Jenjang Pendidikan SMK,6.4516
5319,"Kab. Manggarai Timur, Nusa Tenggara Timur",Jenjang Pendidikan SMK,6.4935
7108,"Kab. Kepulauan Sitaro, Sulawesi Utara",Jenjang Pendidikan SMK,6.4935
5303,"Kab. Kupang, Nusa Tenggara Timur",Jenjang Pendidikan SMK,6.5693
7414,"Kab. Buton Tengah, Sulawesi Tenggara",Jenjang Pendidikan SMK,6.6667
3522,"Kab. Bojonegoro, Jawa Timur",Jenjang Pendidikan SMK,6.7039
3604,"Kab. Serang, Banten",Jenjang Pendidikan SMK,6.7083
1108,"Kab. Aceh Besar, Aceh",Jenjang Pendidikan SMK,6.7114
6208,"Kab. Seruyan, Kalimantan Tengah",Jenjang Pendidikan SMK,6.7568
1215,"Kab. Humbang Hasudutan, Sumatera Utara",Jenjang Pendidikan SMK,6.7708
3321,"Kab. Demak, Jawa Tengah",Jenjang Pendidikan SMK,6.7857
1277,"Kota Padang Sidimpuan, Sumatera Utara",Jenjang Pendidikan SMK,6.8
1703,"Kab. Bengkulu Utara, Bengkulu",Jenjang Pendidikan SMK,6.9364
3527,"Kab. Sampang, Jawa Timur",Jenjang Pendidikan SMK,6.9486
7202,"Kab. Banggai, Sulawesi Tengah",Jenjang Pendidikan SMK,7.1111
1571,"Kota Jambi, Jambi",Jenjang Pendidikan SMK,7.1161
5208,"Kab. Lombok Utara, Nusa Tenggara Barat",Jenjang Pendidikan SMK,7.1429
1605,"Kab. Musi Rawas, Sumatera Selatan",Jenjang Pendidikan SMK,7.1429
5309,"Kab. Flores Timur, Nusa Tenggara Timur",Jenjang Pendidikan SMK,7.1429
8204,"Kab. Halmahera Selatan, Maluku Utara",Jenjang Pendidikan SMK,7.2289
7312,"Kab. Soppeng, Sulawesi Selatan",Jenjang Pendidikan SMK,7.3684
7207,"Kab. Buol, Sulawesi Tengah",Jenjang Pendidikan SMK,7.5188
1211,"Kab. Karo, Sumatera Utara",Jenjang Pendidikan SMK,7.5676
1808,"Kab. Tulang Bawang, Lampung",Jenjang Pendidikan SMK,7.6271
9101,"Kab. Fak-Fak, Papua Barat",Jenjang Pendidikan SMK,7.6923
8109,"Kab. Buru Selatan, Maluku",Jenjang Pendidikan SMK,7.6923
1506,"Kab. Tanjung Jabung Timur, Jambi",Jenjang Pendidikan SMK,7.7922
1509,"Kab. Bungo, Jambi",Jenjang Pendidikan SMK,7.9602
5207,"Kab. Sumbawa Barat, Nusa Tenggara Barat",Jenjang Pendidikan SMK,8
7106,"Kab. Minahasa Utara, Sulawesi Utara",Jenjang Pendidikan SMK,8.0247
3524,"Kab. Lamongan, Jawa Timur",Jenjang Pendidikan SMK,8.0605
7606,"Kab. Mamuju Tengah, Sulawesi Barat",Jenjang Pendidikan SMK,8.1081
1175,"Kota Subulussalam, Aceh",Jenjang Pendidikan SMK,8.1967
8102,"Kab. Maluku Tenggara, Maluku",Jenjang Pendidikan SMK,8.2192
3529,"Kab. Sumenep, Jawa Timur",Jenjang Pendidikan SMK,8.2927
5310,"Kab. Sikka, Nusa Tenggara Timur",Jenjang Pendidikan SMK,8.3019
3101,"Kab. Kepulauan Seribu, D.K.I. Jakarta",Jenjang Pendidikan SMK,8.3333
7413,"Kab. Muna Barat, Sulawesi Tenggara",Jenjang Pendidikan SMK,8.3333
5321,"Kab. Malaka, Nusa Tenggara Timur",Jenjang Pendidikan SMK,8.3333
7304,"Kab. Jeneponto, Sulawesi Selatan",Jenjang Pendidikan SMK,8.377
3207,"Kab. Ciamis, Jawa Barat",Jenjang Pendidikan SMK,8.4548
6301,"Kab. Tanah Laut, Kalimantan Selatan",Jenjang Pendidikan SMK,8.5938
7212,"Kab. Morowali Utara, Sulawesi Tengah",Jenjang Pendidikan SMK,8.6957
5311,"Kab. Ende, Nusa Tenggara Timur",Jenjang Pendidikan SMK,8.6957
3674,"Kota Tangerang Selatan, Banten",Jenjang Pendidikan SMK,8.6957
1673,"Kota Pagar Alam, Sumatera Selatan",Jenjang Pendidikan SMK,8.6957
1611,"Kab. Empat Lawang, Sumatera Selatan",Jenjang Pendidikan SMK,8.7719
8201,"Kab. Halmahera Barat, Maluku Utara",Jenjang Pendidikan SMK,8.7912
1607,"Kab. Banyuasin, Sumatera Selatan",Jenjang Pendidikan SMK,8.8608
1278,"Kota Gunungsitoli, Sumatera Utara",Jenjang Pendidikan SMK,8.9744
9171,"Kota Sorong, Papua Barat",Jenjang Pendidikan SMK,8.9888
5317,"Kab. Sumba Barat Daya, Nusa Tenggara Timur",Jenjang Pendidikan SMK,9.0909
6210,"Kab. Pulang Pisau, Kalimantan Tengah",Jenjang Pendidikan SMK,9.0909
3214,"Kab. Purwakarta, Jawa Barat",Jenjang Pendidikan SMK,9.2803
1801,"Kab. Lampung Barat, Lampung",Jenjang Pendidikan SMK,9.2857
1223,"Kab. Labuhan Batu Utara, Sumatera Utara",Jenjang Pendidikan SMK,9.3333
9401,"Kab. Merauke, Papua",Jenjang Pendidikan SMK,9.8446
7208,"Kab. Parigi Moutong, Sulawesi Tengah",Jenjang Pendidikan SMK,10
8103,"Kab. Maluku Tengah, Maluku",Jenjang Pendidikan SMK,10.1449
1220,"Kab. Padang Lawas utara, Sumatera Utara",Jenjang Pendidikan SMK,10.4651
3511,"Kab. Bondowoso, Jawa Timur",Jenjang Pendidikan SMK,10.7769
7313,"Kab. Wajo, Sulawesi Selatan",Jenjang Pendidikan SMK,11.1842
1403,"Kab. Indragiri Hilir, Riau",Jenjang Pendidikan SMK,11.5578
5304,"Kab. Timor Tengah Selatan, Nusa Tenggara Timur",Jenjang Pendidikan SMK,12.3077
1224,"Kab. Nias Utara, Sumatera Utara",Jenjang Pendidikan SMK,12.6374
5202,"Kab. Lombok Tengah, Nusa Tenggara Barat",Jenjang Pendidikan SMK,13.9205
9434,"Kab. Dogiyai, Papua",Jenjang Pendidikan SMK,14.2857
7603,"Kab. Mamasa, Sulawesi Barat",Jenjang Pendidikan SMK,14.3478
8108,"Kab. Maluku Barat Daya, Maluku",Jenjang Pendidikan SMK,14.8936
8202,"Kab. Halmahera Tengah, Maluku Utara",Jenjang Pendidikan SMK,15.1515
9409,"Kab. Biak Numfor, Papua",Jenjang Pendidikan SMK,16.8539
5315,"Kab. Manggarai Barat, Nusa Tenggara Timur",Jenjang Pendidikan SMK,17.6
1214,"Kab. Nias Selatan, Sumatera Utara",Jenjang Pendidikan SMK,21.1838
9436,"Kab. Deiyai, Papua",Jenjang Pendidikan SMK,24
9106,"Kab. Sorong Selatan, Papua Barat",Jenjang Pendidikan SMK,25
6305,"Kab. Tapin, Kalimantan Selatan",Jenjang Pendidikan SMK,31.25
1225,"Kab. Nias Barat, Sumatera Utara",Jenjang Pendidikan SMK,33.6449
9410,"Kab. Paniai, Papua",Jenjang Pendidikan SMK,37.2093
1410,"Kab. Kepulauan Meranti, Riau",Jenjang Pendidikan SMK,49.3671
9433,"kab. Puncak, Papua",Jenjang Pendidikan SMK,50
1118,"Kab. Pidie Jaya, Aceh",Jenjang Pendidikan SMK,53.4483
9103,"Kab. Teluk Wondama, Papua Barat",Jenjang Pendidikan SMK,56.25
9430,"Kab. Lanny Jaya, Papua",Jenjang Pendidikan SMK,83.3333
9431,"Kab. Membramo Tengah, Papua",Jenjang Pendidikan SMK,0
6503,"Kab. Tana Tidung, Kalimantan Utara",Jenjang Pendidikan SMK,0
9428,"Kab. Memberamo Raya, Papua",Jenjang Pendidikan SMK,0
9435,"Kab. Intan Jaya, Papua",Jenjang Pendidikan SMK,0